"DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","OP_CARRIER_AIRLINE_ID","OP_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST","DEP_TIME","DEP_DEL15","DEP_TIME_BLK","ARR_TIME","ARR_DEL15","CANCELLED","DIVERTED","DISTANCE",
1,3,"AA",19805,"AA","N909NN","134",14679,1467903,"SAN",13930,1393007,"ORD","1053",0.00,"1100-1159","1707",0.00,0.00,0.00,1723.00,
1,3,"AA",19805,"AA","N891NN","137",15376,1537604,"TUS",11298,1129806,"DFW","0557",0.00,"0600-0659","0919",0.00,0.00,0.00,813.00,
1,3,"AA",19805,"AA","N151AN","138",13495,1349505,"MSY",11298,1129806,"DFW","0925",0.00,"0900-0959","1113",0.00,0.00,0.00,447.00,
1,3,"AA",19805,"AA","N994AN","139",11298,1129806,"DFW",14771,1477104,"SFO","1254",0.00,"1200-1259","1509",1.00,0.00,0.00,1464.00,
1,3,"AA",19805,"AA","N925UY","140",11298,1129806,"DFW",11057,1105703,"CLT","1932",0.00,"1900-1959","2236",0.00,0.00,0.00,936.00,
1,3,"AA",19805,"AA","N129AA","143",12892,1289208,"LAX",12173,1217305,"HNL","1431",0.00,"1400-1459","1802",0.00,0.00,0.00,2556.00,
1,3,"AA",19805,"AA","N129AA","144",12173,1217305,"HNL",12892,1289208,"LAX","2121",0.00,"2100-2159","0450",0.00,0.00,0.00,2556.00,
1,3,"AA",19805,"AA","N810NN","145",13303,1330303,"MIA",13930,1393007,"ORD","1142",1.00,"1100-1159","1350",0.00,0.00,0.00,1197.00,
1,3,"AA",19805,"AA","N805NN","146",10529,1052906,"BDL",13303,1330303,"MIA","0600",0.00,"0600-0659","0913",0.00,0.00,0.00,1194.00,
1,3,"AA",19805,"AA","N970UY","147",12892,1289208,"LAX",11298,1129806,"DFW","1643",0.00,"1600-1659","2141",0.00,0.00,0.00,1235.00,
1,3,"AA",19805,"AA","N825NN","149",11278,1127805,"DCA",13303,1330303,"MIA","1905",0.00,"1900-1959","2209",0.00,0.00,0.00,919.00,
1,3,"AA",19805,"AA","N163AA","152",14771,1477104,"SFO",11298,1129806,"DFW","0944",0.00,"0900-0959","1509",0.00,0.00,0.00,1464.00,
1,3,"AA",19805,"AA","N903AA","154",11298,1129806,"DFW",10693,1069302,"BNA","0854",0.00,"0900-0959","1040",0.00,0.00,0.00,631.00,
1,3,"AA",19805,"AA","N848NN","155",14107,1410702,"PHX",15016,1501606,"STL","1631",0.00,"1600-1659","2018",0.00,0.00,0.00,1262.00,
1,3,"AA",19805,"AA","N4005X","159",13495,1349505,"MSY",13303,1330303,"MIA","0550",0.00,"0001-0559","0846",0.00,0.00,0.00,675.00,
1,3,"AA",19805,"AA","N663AW","160",11057,1105703,"CLT",11278,1127805,"DCA","1609",1.00,"1500-1559","1725",1.00,0.00,0.00,331.00,
1,3,"AA",19805,"AA","N121AN","161",12892,1289208,"LAX",13830,1383002,"OGG","1726",0.00,"1700-1759","2057",0.00,0.00,0.00,2486.00,
1,3,"AA",19805,"AA","N127AA","162",12173,1217305,"HNL",12892,1289208,"LAX","1420",0.00,"1400-1459","2205",0.00,0.00,0.00,2556.00,
1,3,"AA",19805,"AA","N962NN","163",11278,1127805,"DCA",12892,1289208,"LAX","1830",1.00,"1700-1759","2105",0.00,0.00,0.00,2311.00,
1,3,"AA",19805,"AA","N117AN","164",14771,1477104,"SFO",12478,1247805,"JFK","0821",0.00,"0800-0859","1626",0.00,0.00,0.00,2586.00,
1,3,"AA",19805,"AA","N811AB","165",13930,1393007,"ORD",12173,1217305,"HNL","1426",0.00,"1400-1459","1908",0.00,0.00,0.00,4243.00,
1,3,"AA",19805,"AA","N103NN","166",14771,1477104,"SFO",12478,1247805,"JFK","1533",0.00,"1500-1559","2345",0.00,0.00,0.00,2586.00,
1,3,"AA",19805,"AA","N125AA","167",12892,1289208,"LAX",10721,1072102,"BOS","1043",0.00,"1000-1059","1906",0.00,0.00,0.00,2611.00,
1,3,"AA",19805,"AA","N990NN","168",12889,1288903,"LAS",13930,1393007,"ORD","1517",0.00,"1500-1559","2046",0.00,0.00,0.00,1514.00,
1,3,"AA",19805,"AA","N990NN","168",13930,1393007,"ORD",12889,1288903,"LAS","1216",0.00,"1200-1259","1404",0.00,0.00,0.00,1514.00,
1,3,"AA",19805,"AA","N972NN","2835",11298,1129806,"DFW",10800,1080003,"BUR","1120",0.00,"1100-1159","1233",0.00,0.00,0.00,1231.00,
1,3,"AA",19805,"AA","N712US","2836",11298,1129806,"DFW",12451,1245102,"JAX","1549",0.00,"1500-1559","1852",0.00,0.00,0.00,918.00,
1,3,"AA",19805,"AA","N920AN","2838",12266,1226603,"IAH",14107,1410702,"PHX","2057",0.00,"2100-2159","2313",0.00,0.00,0.00,1009.00,
1,3,"AA",19805,"AA","N818AW","2839",13244,1324402,"MEM",12892,1289208,"LAX","0643",0.00,"0600-0659","0909",0.00,0.00,0.00,1619.00,
1,3,"AA",19805,"AA","N819AW","2840",11298,1129806,"DFW",13256,1325602,"MFE","1018",0.00,"1000-1059","1211",1.00,0.00,0.00,469.00,
1,3,"AA",19805,"AA","N819AW","2840",13256,1325602,"MFE",11298,1129806,"DFW","1243",0.00,"1200-1259","1408",0.00,0.00,0.00,469.00,
1,3,"AA",19805,"AA","N193AN","2841",11298,1129806,"DFW",12478,1247805,"JFK","1737",1.00,"1600-1659","2139",1.00,0.00,0.00,1391.00,
1,3,"AA",19805,"AA","N819AW","2842",12896,1289607,"LBB",11298,1129806,"DFW","0801",0.00,"0800-0859","0925",0.00,0.00,0.00,282.00,
1,3,"AA",19805,"AA","N830AW","2843",11298,1129806,"DFW",12896,1289607,"LBB","1846",0.00,"1800-1859","2004",0.00,0.00,0.00,282.00,
1,3,"AA",19805,"AA","N712US","2844",11298,1129806,"DFW",13256,1325602,"MFE","2220",0.00,"2200-2259","2352",0.00,0.00,0.00,469.00,
1,3,"AA",19805,"AA","N892NN","2845",14679,1467903,"SAN",13930,1393007,"ORD","2239",0.00,"2200-2259","0426",0.00,0.00,0.00,1723.00,
1,3,"AA",19805,"AA","N757UW","2846",14100,1410005,"PHL",11433,1143302,"DTW","2125",0.00,"2100-2159","2320",0.00,0.00,0.00,453.00,
1,3,"AA",19805,"AA","N752US","2850",13871,1387102,"OMA",12892,1289208,"LAX","0555",0.00,"0600-0659","0718",0.00,0.00,0.00,1330.00,
1,3,"AA",19805,"AA","N813AW","2851",12892,1289208,"LAX",13871,1387102,"OMA","1828",0.00,"1800-1859","2336",0.00,0.00,0.00,1330.00,
1,3,"AA",19805,"AA","N954AN","2852",13244,1324402,"MEM",14107,1410702,"PHX","2048",0.00,"2000-2059","2332",0.00,0.00,0.00,1264.00,
1,3,"AA",19805,"AA","N177XF","2853",14107,1410702,"PHX",14689,1468902,"SBA","2119",0.00,"2100-2159","2151",0.00,0.00,0.00,455.00,
1,3,"AA",19805,"AA","N776XF","2854",14689,1468902,"SBA",14107,1410702,"PHX","0622",1.00,"0600-0659","0845",0.00,0.00,0.00,455.00,
1,3,"AA",19805,"AA","N918NN","2857",13930,1393007,"ORD",11057,1105703,"CLT","2154",0.00,"2200-2259","0030",0.00,0.00,0.00,599.00,
1,3,"AA",19805,"AA","N165NN","2858",10423,1042302,"AUS",11298,1129806,"DFW","0735",0.00,"0700-0759","0829",0.00,0.00,0.00,190.00,
1,3,"AA",19805,"AA","N199UW","2859",14747,1474703,"SEA",14107,1410702,"PHX","0715",0.00,"0700-0759","1109",0.00,0.00,0.00,1107.00,
1,3,"AA",19805,"AA","N919AN","2860",14869,1486903,"SLC",14107,1410702,"PHX","1932",0.00,"1900-1959","2058",0.00,0.00,0.00,507.00,
1,3,"AA",19805,"AA","N954NN","2861",12892,1289208,"LAX",14771,1477104,"SFO","0857",1.00,"0800-0859","1026",1.00,0.00,0.00,337.00,
1,3,"AA",19805,"AA","N943NN","2862",12892,1289208,"LAX",14570,1457002,"RNO","2021",0.00,"2000-2059","2147",0.00,0.00,0.00,391.00,
1,3,"AA",19805,"AA","N915AN","2863",14570,1457002,"RNO",12892,1289208,"LAX","0619",0.00,"0600-0659","0759",0.00,0.00,0.00,391.00,
1,3,"AA",19805,"AA","N732US","2865",13198,1319801,"MCI",11057,1105703,"CLT","0455",0.00,"0001-0559","0745",0.00,0.00,0.00,808.00,
1,3,"AA",19805,"AA","N947NN","2866",14893,1489302,"SMF",13930,1393007,"ORD","0758",0.00,"0800-0859","1348",0.00,0.00,0.00,1781.00,
1,3,"AA",19805,"AA","N960NN","2869",13930,1393007,"ORD",11697,1169706,"FLL","1157",0.00,"1200-1259","1544",0.00,0.00,0.00,1182.00,
1,3,"AA",19805,"AA","N964AN","2870",11697,1169706,"FLL",13930,1393007,"ORD","1329",0.00,"1300-1359","1557",0.00,0.00,0.00,1182.00,
1,3,"AA",19805,"AA","N834NN","2871",14524,1452401,"RIC",13303,1330303,"MIA","0703",0.00,"0700-0759","0929",0.00,0.00,0.00,825.00,
1,3,"AA",19805,"AA","N951UW","2873",14100,1410005,"PHL",10693,1069302,"BNA","1222",0.00,"1200-1259","1330",0.00,0.00,0.00,675.00,
1,3,"AA",19805,"AA","N774XF","2874",14107,1410702,"PHX",14869,1486903,"SLC","0820",0.00,"0800-0859","1009",0.00,0.00,0.00,507.00,
1,3,"AA",19805,"AA","N774XF","2874",14869,1486903,"SLC",14107,1410702,"PHX","1048",0.00,"1000-1059","1217",0.00,0.00,0.00,507.00,
1,3,"AA",19805,"AA","N767UW","2876",11884,1188402,"GEG",14107,1410702,"PHX","0824",0.00,"0800-0859","1151",0.00,0.00,0.00,1020.00,
1,3,"AA",19805,"AA","N834AW","2877",13930,1393007,"ORD",15096,1509602,"SYR","1852",0.00,"1800-1859","2139",0.00,0.00,0.00,607.00,
1,3,"AA",19805,"AA","N821NN","2878",13303,1330303,"MIA",13487,1348702,"MSP","1958",0.00,"2000-2059","2259",0.00,0.00,0.00,1501.00,
1,3,"AA",19805,"AA","N774XF","2879",15376,1537604,"TUS",14107,1410702,"PHX","0650",0.00,"0600-0659","0739",0.00,0.00,0.00,110.00,
1,3,"AA",19805,"AA","N805AW","2880",14107,1410702,"PHX",15376,1537604,"TUS","2125",0.00,"2100-2159","2209",0.00,0.00,0.00,110.00,
1,3,"AA",19805,"AA","N991NN","2881",15376,1537604,"TUS",13930,1393007,"ORD","0929",0.00,"0900-0959","1343",0.00,0.00,0.00,1437.00,
1,3,"AA",19805,"AA","N314PD","2882",13930,1393007,"ORD",15376,1537604,"TUS","1708",0.00,"1700-1759","1938",0.00,0.00,0.00,1437.00,
1,3,"AA",19805,"AA","N111US","2884",11697,1169706,"FLL",14100,1410005,"PHL","0701",0.00,"0700-0759","0936",0.00,0.00,0.00,992.00,
1,3,"AA",19805,"AA","N9002U","2887",10721,1072102,"BOS",13303,1330303,"MIA","1843",0.00,"1800-1859","2209",0.00,0.00,0.00,1258.00,
1,3,"AA",19805,"AA","N9002U","2887",13303,1330303,"MIA",10721,1072102,"BOS","1448",0.00,"1400-1459","1801",0.00,0.00,0.00,1258.00,
1,3,"AA",19805,"AA","N852NN","2888",12889,1288903,"LAS",13303,1330303,"MIA","0135",1.00,"0001-0559","0900",0.00,0.00,0.00,2174.00,
1,3,"AA",19805,"AA","N900UW","2889",13303,1330303,"MIA",14107,1410702,"PHX","1944",0.00,"1900-1959","2302",0.00,0.00,0.00,1972.00,
1,3,"AA",19805,"AA","N907AA","2890",14771,1477104,"SFO",13303,1330303,"MIA","0041",0.00,"0001-0559","0908",0.00,0.00,0.00,2585.00,
1,3,"AA",19805,"AA","N973NN","2891",12892,1289208,"LAX",14771,1477104,"SFO","0638",0.00,"0600-0659","0812",0.00,0.00,0.00,337.00,
1,3,"AA",19805,"AA","N954NN","2892",14771,1477104,"SFO",12892,1289208,"LAX","1109",1.00,"1000-1059","1247",1.00,0.00,0.00,337.00,
1,3,"AA",19805,"AA","N167US","2895",13303,1330303,"MIA",11057,1105703,"CLT","0909",1.00,"0700-0759","1103",1.00,0.00,0.00,650.00,
1,3,"AA",19805,"AA","N883NN","2898",13303,1330303,"MIA",11057,1105703,"CLT","1019",0.00,"1000-1059","1218",0.00,0.00,0.00,650.00,
1,3,"AA",19805,"AA","N833NN","2899",11057,1105703,"CLT",12953,1295304,"LGA","1207",0.00,"1200-1259","1341",0.00,0.00,0.00,544.00,
1,3,"AA",19805,"AA","N863NN","2903",13204,1320402,"MCO",13303,1330303,"MIA","",,"1100-1159","",,1.00,0.00,192.00,
1,3,"AA",19805,"AA","N863NN","2903",13303,1330303,"MIA",13204,1320402,"MCO","",,"1000-1059","",,1.00,0.00,192.00,
1,3,"AA",19805,"AA","N992AN","2904",13204,1320402,"MCO",13303,1330303,"MIA","1710",0.00,"1700-1759","1830",0.00,0.00,0.00,192.00,
1,3,"AA",19805,"AA","N992AN","2904",13303,1330303,"MIA",13204,1320402,"MCO","1509",0.00,"1500-1559","1610",0.00,0.00,0.00,192.00,
1,3,"AA",19805,"AA","N917NN","2906",10397,1039707,"ATL",13303,1330303,"MIA","1750",0.00,"1800-1859","1951",0.00,0.00,0.00,594.00,
1,3,"AA",19805,"AA","N917NN","2906",13303,1330303,"MIA",10397,1039707,"ATL","1513",0.00,"1500-1559","1700",0.00,0.00,0.00,594.00,
1,3,"AA",19805,"AA","N724UW","2907",10994,1099402,"CHS",11057,1105703,"CLT","0921",0.00,"0900-0959","1024",0.00,0.00,0.00,168.00,
1,3,"AA",19805,"AA","N725UW","2908",13303,1330303,"MIA",15304,1530402,"TPA","1057",1.00,"1000-1059","1156",1.00,0.00,0.00,204.00,
1,3,"AA",19805,"AA","N725UW","2908",15304,1530402,"TPA",13303,1330303,"MIA","1233",1.00,"1200-1259","1335",0.00,0.00,0.00,204.00,
1,3,"AA",19805,"AA","N864NN","2909",13303,1330303,"MIA",14492,1449202,"RDU","1523",0.00,"1500-1559","1718",0.00,0.00,0.00,700.00,
1,3,"AA",19805,"AA","N864NN","2909",14492,1449202,"RDU",13303,1330303,"MIA","1819",0.00,"1800-1859","2021",0.00,0.00,0.00,700.00,
1,3,"AA",19805,"AA","N915AN","2914",12892,1289208,"LAX",13204,1320402,"MCO","2225",0.00,"2200-2259","0553",0.00,0.00,0.00,2218.00,
1,3,"AA",19805,"AA","N997AA","2915",12889,1288903,"LAS",11298,1129806,"DFW","1710",0.00,"1700-1759","2136",0.00,0.00,0.00,1055.00,
1,3,"AA",19805,"AA","N931AM","2916",13303,1330303,"MIA",11298,1129806,"DFW","0528",1.00,"0001-0559","0741",1.00,0.00,0.00,1121.00,
1,3,"AA",19805,"AA","N306PB","2917",13930,1393007,"ORD",14027,1402702,"PBI","1839",0.00,"1800-1859","2220",0.00,0.00,0.00,1143.00,
1,3,"AA",19805,"AA","N814AW","2918",13930,1393007,"ORD",11618,1161802,"EWR","2059",1.00,"2000-2059","2345",0.00,0.00,0.00,719.00,
1,3,"AA",19805,"AA","N70020","2919",11618,1161802,"EWR",13930,1393007,"ORD","0730",1.00,"0600-0659","0906",1.00,0.00,0.00,719.00,
1,3,"AA",19805,"AA","N771XF","2920",14107,1410702,"PHX",13871,1387102,"OMA","2115",1.00,"2000-2059","0038",1.00,0.00,0.00,1037.00,
1,3,"AA",19805,"AA","N916AN","2923",11298,1129806,"DFW",12889,1288903,"LAS","0913",0.00,"0900-0959","1018",0.00,0.00,0.00,1055.00,
1,3,"AA",19805,"AA","N194AA","2924",13303,1330303,"MIA",11298,1129806,"DFW","1005",0.00,"0900-0959","1226",0.00,0.00,0.00,1121.00,
1,3,"AA",19805,"AA","N769US","2925",11057,1105703,"CLT",10423,1042302,"AUS","2227",0.00,"2200-2259","0036",0.00,0.00,0.00,1032.00,
1,3,"AA",19805,"AA","N901AN","2926",11298,1129806,"DFW",11278,1127805,"DCA","2049",0.00,"2000-2059","0013",0.00,0.00,0.00,1192.00,
1,3,"AA",19805,"AA","N661AW","2927",10423,1042302,"AUS",11057,1105703,"CLT","1539",0.00,"1500-1559","1901",0.00,0.00,0.00,1032.00,
1,3,"AA",19805,"AA","N3014R","2928",12451,1245102,"JAX",11298,1129806,"DFW","1100",0.00,"1000-1059","1243",0.00,0.00,0.00,918.00,
1,3,"AA",19805,"AA","N721UW","2929",11057,1105703,"CLT",11995,1199502,"GSO","1109",0.00,"1100-1159","1146",0.00,0.00,0.00,83.00,
1,3,"AA",19805,"AA","N721UW","2929",11995,1199502,"GSO",11057,1105703,"CLT","1237",0.00,"1200-1259","1327",0.00,0.00,0.00,83.00,
1,3,"AA",19805,"AA","N808AW","2930",11995,1199502,"GSO",11298,1129806,"DFW","0716",0.00,"0700-0759","0940",0.00,0.00,0.00,999.00,
1,3,"AA",19805,"AA","N770UW","2931",11298,1129806,"DFW",11995,1199502,"GSO","1839",0.00,"1800-1859","2147",0.00,0.00,0.00,999.00,
1,3,"AA",19805,"AA","N976AN","2932",11618,1161802,"EWR",11057,1105703,"CLT","1919",0.00,"1900-1959","2116",0.00,0.00,0.00,529.00,
1,3,"AA",19805,"AA","N8001N","2933",11298,1129806,"DFW",13303,1330303,"MIA","1957",0.00,"1900-1959","2335",0.00,0.00,0.00,1121.00,
1,3,"AA",19805,"AA","N772XF","2934",11057,1105703,"CLT",15096,1509602,"SYR","0913",0.00,"0900-0959","1055",0.00,0.00,0.00,603.00,
